,lemma,frequency
34033,швейцар,2.5024999999999995
34034,смыться,2.34
34035,керенка,1.46
34036,прожечь,0.0
34037,попортить,0.0
34038,спороть,1.47
34039,подбой,1.92
34040,жакетка,0.0
34041,шляпный,1.37
34042,модница,1.71
34043,протопопов,2.67
34044,штюрмер,0.0
34045,переподчинение,1.14
34046,внеклассовый,0.0
34047,предусмотрительно,2.92
34048,оппозиционность,2.23
34049,канонизировать,2.07
34050,профессорствовать,0.0
34051,переориентироваться,1.89
34052,паасикиви,1.82
34053,бишь,3.18
34054,евроамериканский,0.0
34055,алжир,3.4133333333333327
34056,джихад,2.955
34057,газават,1.44
34058,уместно,2.52
34059,сытость,2.38
34060,зашить,2.19
34061,шлюпка,2.95
34062,биологичный,0.0
34063,папский,2.2750000000000004
34064,троеженство,0.0
34065,посттравматический,1.98
34066,императив,2.0700000000000003
34067,мироощущение,2.48
34068,первородный,2.25
34069,искупление,2.85
34070,шариатский,0.0
34071,наглость,3.24
34072,благодушный,0.0
34073,обездолить,1.99
34074,реза,2.8
34075,пехлеви,2.1
34076,угнетенный,2.51
34077,западник,1.84
34078,мессианский,1.2149999999999999
34079,сочнев,0.0
34080,георгиевка,2.0
34081,джамбульский,1.39
34082,целинный,1.94
34083,залежный,0.0
34084,кирсанов,2.1614285714285715
34085,стеснять,2.14
34086,1996-й,5.79
34087,демобилизоваться,2.29
34088,койкоместо,0.0
34089,наняться,2.41
34090,неприхотливый,1.93
34091,терский,2.23
34092,санчасть,2.06
34093,перелить,1.57
34094,гепатит,2.85
34095,щепа,1.92
34096,срастить,1.38
34097,протезировать,0.0
34098,голень,2.8
34099,берцовый,2.38
34100,смешно,4.56
34101,кургузый,0.0
34102,показной,1.9449999999999998
34103,дрейфить,1.81
34104,otto,2.32
34105,bock,0.0
34106,батуров,0.0
34107,хаттаб,1.8074999999999999
34108,интерпол,2.31
34109,связная,2.22
34110,kavkaz.org,0.0
34111,пространный,1.66
34112,приплюсовать,0.0
34113,боряев,0.0
34114,урус-мартановский,1.6933333333333334
34115,эльза,3.19
34116,кунгаева,0.0
34117,урус-мартан,1.35
34118,веденский,1.53
34119,федерал,1.65
34120,инга,3.13
34121,боряева,0.0
34122,мохаммед,2.3899999999999997
34123,хатами,2.22
34124,шамхани,0.0
34125,усама,2.312631578947369
34126,бин,4.017142857142857
34127,ладен,2.523749999999999
34128,талибан,2.6643749999999993
34129,клерикал,1.67
34130,ортодокс,2.18
34131,хамейни,0.0
34132,бомбовый,2.41
34133,кандагар,1.5357142857142858
34134,пактика,1.62
34135,кундуз,1.93
34136,мазари-шариф,1.668
34137,кабул,2.869090909090909
34138,стыковой,1.95
34139,чм,4.36
34140,плей-офф,4.03
34141,ирландец,2.32
34142,мирослав,1.58
34143,блажевич,0.775
34144,полузащитник,3.7500000000000004
34145,карим,3.2
34146,багхери,0.0
34147,эмират,2.382
34148,бахрейн,2.995
34149,старообрядчество,2.53
34150,уложение,2.63
34151,1649,6.67
34152,просветительный,2.19
34153,опэк,0.0
34154,информагентство,2.46
34155,венозный,2.13
34156,свертывание,2.175
34157,2700,6.67
34158,австралиец,2.53
34159,лин,3.48
34160,уолкотт,2.6
34161,барбадос,2.16
34162,уилсон,3.69
34163,гонконг,3.5116666666666663
34164,virgin,3.04
34165,airlines,3.85
34166,изученность,2.07
34167,пресс-атташе,3.43
34168,авиарейс,2.2025
34169,обеспокоенный,2.3049999999999997
34170,угрожаемый,1.96
34171,инфицирование,2.395
34172,криминалист,3.04
34173,почтальон,2.92
34174,страна.ru,0.0
34175,мальцев,3.25
34176,подводник,2.77
34177,увеселительный,2.17
34178,североморец,1.42
34179,траурный,2.64
34180,ульяновский,3.62
34181,мартиролог,1.32
34182,верхневолжье,1.33
34183,поминальный,2.57
34184,панихида,2.87
34185,головлев,0.9466666666666667
34186,слиска,1.33
34187,мандатный,1.665
34188,"40,6",5.48
34189,задаток,2.76
34190,"12,2",5.48
34191,киселевскуголь,0.0
34192,"25,3",5.48
34193,птицефабрика,2.6799999999999997
34194,зиястинов,0.0
34195,подрядный,2.45
34196,мануйлов,2.36
34197,новоалтайск,1.6
34198,тарлыков,0.0
34199,зотов,3.11
34200,газенбуш,0.0
34201,67-летний,4.36
34202,глушитель,2.68
34203,пивоваренный,2.42
34204,подольский,3.06
34205,метатабак,0.0
34206,сигаретный,2.23
34207,владикавказский,2.54
34208,втф,1.84
34209,истребовать,2.38
34210,апелляционный,2.5766666666666667
34211,меняльный,0.0
34212,султан,3.48
34213,ас-сувейди,0.0
34214,шарджа,1.98
34215,мерван,1.72
34216,аш-шиххи,0.0
34217,шиххи,0.0
34218,мухаммед,3.23
34219,атта,2.1
34220,трансфер,2.29
34221,ахмед,2.878
34222,бен,4.3066666666666675
34223,дирхам,1.85
34224,гао,3.01
34225,черноморнефтегаз,2.07
34226,азовский,2.897999999999999
34227,бирючи,0.0
34228,восточно-бирючий,0.0
34229,франчук,1.51
34230,ц1,0.0
34231,донецкий,3.5133333333333336
34232,запорожский,3.57
34233,казантип,2.23
34234,булгонатский,0.0
34235,керченский,2.566666666666667
34236,разведать,2.41
34237,неразведанный,1.35
34238,рафик,2.62
34239,аль-харири,2.0
34240,байдун,0.0
34241,басиль,0.0
34242,флейхан,0.0
34243,гассан,2.17
34244,саламе,1.78
34245,аднан,2.38
34246,кассар,1.88
34247,кемаль,1.18
34248,ливанский,2.16
34249,исламабад,2.2849999999999997
34250,2500,6.67
34251,валовый,2.58
34252,фснп,1.67
34253,двфо,1.8400000000000003
34254,гсм,2.95
34255,455,6.63
34256,89,6.95
34257,369,6.63
34258,"16,5",5.48
34259,отвлечение,2.76
34260,взаиморасчет,2.35
34261,вексельный,1.26
34262,криминогенный,1.54
34263,оценочный,2.32
34264,млрд,4.82
34265,дальэнерго,0.0
34266,лутэк,0.0
34267,перепродавец,0.0
34268,пешкун,0.0
34269,"14,5",5.48
34270,уфснп,0.0
34271,40000,5.2
34272,53000,5.2
34273,ил-76,4.32
34274,"27,5",5.48
34275,общеобластной,1.47
34276,бесправный,1.64
34277,хащева,0.0
34278,ссуз,2.28
34279,сэлт,0.0
34280,"29,7300",2.31
34281,"29,7380",2.31
34282,tomorrow,2.8
34283,"29,7425",2.31
34284,"29,7500",2.31
34285,spot,2.29
34286,энергосбережение,2.64
34287,итар-тасс,3.4699999999999998
34288,теплоэнергия,2.16
34289,энергобезопасность,2.04
34290,eesr,0.0
34291,yukos,1.97
34292,lynuxworks,0.0
34293,bluecat,0.0
34294,линукс,3.38
34295,многопроцессорный,1.34
34296,embedded,2.11
34297,интел,3.79
34298,architecture,2.26
34299,2699,6.67
34300,“state,3.26
34301,council,2.54
34302,technology,3.03
34303,trade,2.98
34304,associates,2.43
34305,itta,0.0
34306,южно-тихоокеанский,3.5
34307,аннулирование,2.185
34308,интернет-кафе,4.52
34309,кибер-стена,3.02
34310,вовлеченность,2.24
34311,small,2.78
34312,manager,3.0
34313,софтверный,0.0
34314,intuit,0.0
34315,quickbooks,0.0
34316,oracle,3.21
34317,netledger,0.0
34318,great,3.34
34319,plains,0.0
34320,даллас,3.52
34321,старз,2.74
34322,майк,3.45
34323,модано,1.38
34324,межсезонье,3.22
34325,пьерр,1.26
34326,тарджон,0.0
34327,центрфорвард,0.915
34328,ньюиндайк,0.0
34329,раздевалка,3.35
34330,джэмми,0.0
34331,лангенбрюннер,0.0
34332,fort,2.67
34333,worth,2.13
34334,star,3.87
34335,telegram,2.44
34336,антиталибский,0.0
34337,мулла,2.586
34338,мохаммад,2.3600000000000003
34339,омар,3.1209999999999996
34340,mohammad,1.32
34341,omar,1.84
34342,fahim,0.0
34343,абдулла,2.47
34344,бурхануддин,0.27
34345,раббани,1.6899999999999997
34346,burhanuddin,0.0
34347,rabbani,0.0
34348,хезби,0.0
34349,вахдат,1.09
34350,хазареец,1.43
34351,моджахед,1.7374999999999998
34352,межобщинный,1.07
34353,герат,2.18
34354,исмаил-хан,2.83
34355,ismail,0.0
34356,khan,2.07
34357,приграничный,2.75
34358,нимроз,0.0
34359,фарах,2.44
34360,джелалабад,1.51
34361,неподтвержденный,2.23
34362,пуштунский,1.73
34363,экс-король,4.3149999999999995
34364,захир-шах,2.36
34365,zahir,0.0
34366,shah,1.5
34367,лойя,1.83
34368,джирга,1.52
34369,осама,1.3399999999999999
34370,la,4.01
34371,repubblica,2.39
34372,osama,0.0
34373,laden,0.0
34374,улем,2.065
34375,фетва,2.02
34376,кандагарский,0.0
34377,мечеть,3.6320000000000006
34378,абдель,3.11
34379,азиз,2.897500000000001
34380,abdel,1.4
34381,aziz,0.0
34382,al,3.34
34383,majalla,0.0
34384,взрывчатка,3.14
34385,телосложение,2.87
34386,осанка,2.76
34387,2512,6.67
34388,ибс,2.41
34389,килокалория,1.16
34390,макмастерс,0.0
34391,онтарио,3.05
34392,лобный,2.3
34393,априорно,1.68
34394,нейродегенеративный,0.0
34395,диабетолог,0.0
34396,эндокринологический,1.33
34397,балаболкин,0.0
34398,диетология,2.04
34399,эндокринолог,1.94
34400,никотин,2.8000000000000003
34401,advance,2.6
34402,сверхбезопасный,0.0
34403,трионный,0.0
34404,omni,2.06
34405,карбонный,0.0
34406,polycyclic,0.0
34407,aromatic,0.0
34408,hydrocarbons,0.0
34409,pahs,0.0
34410,nitrosamines,0.0
34411,catechols,0.0
34412,organics,0.0
34413,четырехзначный,0.0
34414,трудноизлечимый,0.0
34415,magnopulse,0.0
34416,485,6.63
34417,ladycare,0.0
34418,двухфунтовый,0.0
34419,монетка,2.8333333333333335
34420,клипса,2.01
34421,тазовый,2.29
34422,матка,3.66
34423,наручники,1.75
34424,"9,8",5.7
34425,травяной,2.71
34426,грелка,2.24
34427,медиатор,2.24
34428,дофамин,2.47
34429,топирамат,0.0
34430,topamax,0.0
34431,серотонин,2.91
34432,котлас,2.56
34433,архангельский,3.535
34434,теле,4.31
34435,возгорание,3.066153846153846
34436,обслуживающий,3.11
34437,тюменский,3.39
34438,50-летие,4.4
34439,лукойол,0.0
34440,вагит,2.22
34441,аликперов,0.0
34442,петропавловский,3.1
34443,противопожарный,3.0085714285714285
34444,стела,2.955
34445,аракчеев,2.29
34446,флагшток,2.14
34447,директивный,1.5
34448,национал-сепаратист,3.45
34449,секта,3.59
34450,фалунь,0.0
34451,гун,3.01
34452,всемерно,2.42
34453,огнестрельный,3.1233333333333335
34454,взрывчатый,2.53
34455,кумранский,1.4233333333333331
34456,1947,6.67
34457,израильтянин,2.980769230769231
34458,тов,0.0
34459,древнееврейский,1.94
34460,арамейский,2.025
34461,бедуин,1.55
34462,хирбет-кумран,1.05
34463,р.х.,2.15
34464,свиток,2.69
34465,пергамен,1.06
34466,ессей,1.51
34467,мессия,2.89
34468,225,6.63
34469,есфирь,1.8
34470,неемия,1.09
34471,неканонический,1.61
34472,септуагинта,1.44
34473,товит,1.37
34474,сира,1.69
34475,сирахов,1.57
34476,иеремия,2.36
34477,варух,1.3
34478,1-ой,4.85
34479,енох,2.27
34480,кумран,1.29
34481,иов,2.89
34482,солтыс,1.18
34483,увернуться,2.34
34484,сакраменто,3.23
34485,московия,2.76
34486,лесин,2.045
34487,аксененко,1.7899999999999996
34488,гтк,2.63
34489,ванин,2.4
34490,зажигательный,2.7999999999999994
34491,двухэтажный,2.825
34492,дезертировать,2.4
34493,cbs,3.14
34494,авиабаза,2.708
34495,тузель,0.0
34496,дозаправка,2.5
34497,тяжелогруженый,0.0
34498,баграм,2.27
34499,авиатехник,2.49
34500,досматривать,1.03
34501,бочков,2.05
34502,бита,2.9260000000000006
34503,abc,3.22
34504,телешоу,3.61
34505,entertainment,3.18
34506,television,2.38
34507,лойд,1.83
34508,коммерсант.ру,0.0
34509,урфо,2.55
34510,басаргин,2.6
34511,аэровокзальный,0.0
34512,нижневартовск,2.46
34513,ноябрьск,2.39
34514,магнитогорск,2.94
34515,транссиб,2.24
34516,круглогодичный,2.31
34517,терминальный,2.13
34518,судоходство,3.23
34519,салман,2.415
34520,радуев,1.48
34521,сообщник,2.9050000000000002
34522,турмал-али,0.0
34523,атгиреев,0.0
34524,асланбек,1.03
34525,алхазуров,0.0
34526,гайсумов,0.0
34527,арсанукаев,0.0
34528,недоказанность,1.27
34529,подзащитный,2.1666666666666665
34530,каландарова,0.0
34531,13.30,5.08
34532,мск,4.07
34533,самоуправленческий,0.0
34534,бедрик,0.0
34535,клебанов,2.28
34536,самопровозглашенный,2.6133333333333333
34537,"81,85",5.03
34538,бендеры,2.64
34539,зенович,0.0
34540,радченко,3.19
34541,"6,68",5.18
34542,"4,65",5.18
34543,269,6.63
34544,отклонять,1.84
34545,18.00,5.08
34546,оао,4.570000000000001
34547,авиалиния,3.37
34548,3898,6.67
34549,960,6.63
34550,40.7,4.47
34551,39487,3.8
34552,6389,3.64
34553,"367,5",4.79
34554,пассажирооборот,2.49
34555,3210,6.67
34556,пассажирокилометр,0.0
34557,тоннокилометраж,0.0
34558,358 734,6.33
34559,тоннокилометр,0.0
34560,3107,6.67
34561,fcc,2.19
34562,телефония,2.87
34563,неиспользуемый,2.41
34564,существующий,3.3
34565,тайваньский,2.38
34566,semiconductor,1.95
34567,manufacturing,2.27
34568,matrix,2.72
34569,memory,2.67
34570,энергонезависимый,0.0
34571,tsmc,2.25
34572,аудиоплеер,0.0
34573,дерби,3.85
34574,кинкладзе,0.0
34575,сэ,3.55
34576,бур,3.26
34577,глазго,3.29
34578,рейнджерс,3.56
34579,адвокаат,0.0
34580,отплатить,2.65
34581,барса,2.63
34582,каталония,3.44
34583,голландец,3.15
34584,рексач,0.0
34585,сгуститься,2.21
34586,каталонский,2.58
34587,спарта,2.9124999999999996
34588,пражанин,0.0
34589,неразменный,0.0
34590,влтава,1.35
34591,восточно-словацкий,2.9
34592,кошице,2.3
34593,еврокубок,2.66
34594,"2,65",5.18
34595,сарматин,0.0
34596,трофимов,3.23
34597,нефтехимик,1.85
34598,торпедо,4.03
34599,ак-барс,2.76
34600,сэ-онлайн,3.51
34601,торпедовский,0.0
34602,нижнекамск,2.83
34603,bundesbank,0.0
34604,банкнот,3.26
34605,штыров,1.4266666666666667
34606,сапи,0.0
34607,федот,2.52
34608,тумусов,1.02
34609,"45,5",5.48
34610,119,6.63
34611,383,6.63
34612,"68,2",5.48
34613,урегулировать,2.515
34614,неоплаченный,1.81
34615,камчатскэнерго,0.0
34616,энергосбыт,0.0
34617,бюджетозависимый,0.0
34618,дэрил,2.44
34619,уильямс,4.1
34620,хамид,2.706666666666667
34621,карзай,1.8606666666666662
34622,аль-халидж,0.0
34623,антиарабский,0.0
34624,афганец,2.716
34625,муамар,1.035
34626,каддафи,3.34
34627,аль-ислам,3.88
34628,первез,1.2559999999999998
34629,мушарраф,1.6328571428571428
34630,бостон,3.4749999999999996
34631,авиапассажир,0.755
34632,америкэн,2.34
34633,эйрлайнс,1.78
34634,стюардесса,2.5949999999999998
34635,психически,3.58
34636,тарик,2.402
34637,радж,2.99
34638,рахим,2.91
34639,анонимность,2.7874999999999996
34640,с-4,5.82
34641,всенощная,1.93
34642,христов,3.86
34643,понтифик,2.5
34644,урби,1.1
34645,эт,3.48
34646,орби,1.75
34647,переселенец,3.4525000000000006
34648,палаточный,1.95
34649,подъемный,2.69
34650,гудермес,1.736
34651,тюменьпрофбанк,0.0
34652,нефтеюганск,2.18
34653,ханты-мансийский,2.94
34654,газобаллонный,1.47
34655,непотушенный,0.0
34656,отравиться,3.15
34657,угарный,2.89
34658,http://www.ortrtr.ru,0.0
34659,чукотский,2.95
34660,копин,1.58
34661,чаунский,1.23
34662,пушкарев,2.49
34663,теплоход,3.146
34664,пароходство,2.955
34665,дедвейт,2.04
34666,ледостойкий,0.0
34667,моликпак,0.0
34668,ледокол,3.12
34669,подцентр,0.0
34670,ледокольный,1.61
34671,проходимый,1.39
34672,судовладелец,1.9
34673,адольфо,2.2
34674,саа,2.31
34675,бон,0.0
34676,барабанова,2.41
34677,абакан,2.65
34678,саяногорск,1.89
34679,баев,2.5
34680,партизанск,2.14
34681,дальнереченск,1.07
34682,анучинский,0.0
34683,докер,2.075
34684,судоремонтник,1.29
34685,магаданский,3.24
34686,камчатский,2.945
34687,корякский,2.37
34688,зс,2.98
34689,усс,1.6900000000000002
34690,одномандатный,2.71
34691,уокер,3.14
34692,фарук,1.845
34693,ньюсуик,1.94
34694,аравийский,2.46
34695,скептицизм,2.32
34696,си-эн-эн,3.283333333333333
34697,энтре,1.43
34698,риос,2.65
34699,сан-хуан,3.83
34700,ла,4.43
34701,руа,2.93
34702,гребнев,2.11
34703,мигель,3.54
34704,анхель,3.2
34705,тома,4.26
34706,каир,3.2920000000000003
34707,андр,1.85
34708,шакиб,0.0
34709,хелиль,0.0
34710,алжирский,2.5949999999999998
34711,нефтегазодобывающий,1.94
34712,сонатрак,0.0
34713,медекс,0.0
34714,462,6.63
34715,оман,2.64
34716,ангола,2.5985714285714283
34717,амер,2.93
34718,рашид,3.38
34719,каирский,2.2066666666666666
34720,стеенснаэс,0.0
34721,118-й,5.27
34722,сырец,2.58
34723,нефтепроизводитель,0.0
34724,срезание,1.97
34725,"447,5",4.79
34726,"19,55",5.03
34727,осло,3.48
34728,маскат,1.66
34729,оапек,0.0
34730,"3,17",5.18
34731,"3,02",5.18
34732,усечь,2.04
34733,отгрузка,2.87
34734,"19,05",5.03
34735,447,6.63
34736,юсуфов,0.0
34737,297,6.63
34738,"19,06",5.03
34739,"19,08",5.03
34740,нефтецена,0.0
34741,друза,0.0
34742,хрусталь,2.82
34743,гордума,2.68
34744,опротестовать,1.5750000000000002
34745,кассационный,2.25
34746,райсуд,2.33
34747,шарон,2.888571428571429
34748,ариэль,2.85
34749,авигдор,2.5
34750,шимон,2.215
34751,перес,2.8349999999999995
34752,неподвластный,1.72
34753,сабра,1.91
34754,шатила,1.73
34755,фалангист,1.19
34756,морале,1.36
34757,"669,1",4.79
34758,"668,0",4.79
34759,депонировать,0.0
34760,сжд,1.16
34761,коростов,0.0
34762,глобал,2.58
34763,стар,3.99
34764,спб-тасс,3.85
34765,малхаз,1.53
34766,какабадзе,1.82
34767,кодорский,1.0
34768,74,6.95
34769,репрезентативный,1.97
34770,снеговик,2.47
34771,позгалев,1.26
34772,театрализовать,2.285
34773,сердечно,3.84
34774,вологодец,0.0
34775,перминов,2.34
34776,квашнин,1.18
34777,результативно,2.54
34778,росавиакосмос,0.0
34779,мбр,2.85
34780,рвсн,3.05
34781,ракета-носитель,3.122
34782,рособоронэкспорт,1.934
34783,бельянинов,1.19
34784,спецтехника,2.3
34785,выставочный,2.77
34786,спецвооружение,0.0
34787,фгуп,3.41
34788,интерполитех,1.33
34789,200-летие,4.4
34790,спецподразделение,2.345
34791,предпраздничный,2.23
34792,мжд,2.83
34793,пригородный,2.55
34794,sky,3.66
34795,news,4.22
34796,хабил,0.0
34797,"20,83",5.03
34798,"20,4",5.48
34799,иордания,3.0533333333333332
34800,бейт-шеан,1.31
34801,хизбалла,1.83
34802,аллах,3.59
34803,башир,1.86
34804,аман,3.0
34805,противоборство,2.733333333333334
34806,куреи,0.0
34807,захватнический,1.45
34808,амман,2.15
34809,вгс,1.7
34810,китайгородский,1.98
34811,варварка,1.97
34812,солянка,2.74
34813,мясницкая,2.35
34814,маросейка,2.13
34815,москва-река,4.65
34816,ведено,2.24
34817,мусс,1.85
34818,гентиева,0.0
34819,мусса,1.53
34820,гентиев,0.0
34821,усман,1.83
34822,итамулов,0.0
34823,буденновский,0.0
34824,путина,4.72
34825,снегурочка,3.0
34826,ладоши,3.17
34827,гостья,2.965
34828,волнительный,2.72
34829,фея,3.52
34830,шелхарбор,0.0
34831,уэльс,2.93
34832,роял,2.84
34833,нэшенл,0.0
34834,тушение,2.8857142857142857
34835,40-градусный,2.31
34836,квинсленд,2.34
34837,пуликовский,0.7866666666666666
34838,аношин,1.48
34839,телеэфир,1.97
34840,двухчасовой,2.0
34841,высветить,1.28
34842,полпредство,2.39
34843,сфо,2.59
34844,5614,6.67
34845,681,6.63
34846,арестованный,3.65
34847,пенджаб,2.26
34848,синд,1.59
34849,джихадовец,0.0
34850,кашмир,2.33
34851,объединенный,3.34
34852,джихадовский,0.0
34853,межрелигиозный,1.86
34854,военизировать,2.59
34855,лашакр-е-тайяба,0.0
34856,джаищ-е-мухаммад,0.0
34857,джасвант,0.0
34858,сингх,2.93
34859,певец,3.86
34860,ливерпульский,1.98
34861,битлз,3.24
34862,харисон,0.0
34863,поп-хит,3.21
34864,хадж,2.66
34865,паломник,2.6799999999999997
34866,мекка,2.46
34867,кааба,1.46
34868,святилище,3.16
34869,ид,3.66
34870,аль-адха,1.46
34871,жертвоприношение,3.07
34872,забой,2.6500000000000004
34873,араб,3.543333333333333
34874,ньюз,2.2
34875,медина,2.14
34876,черничкин,0.0
34877,тиа,2.56
34878,фадеев,3.35
34879,селекторный,2.13
34880,ces,2.62
34881,panasonic,2.93
34882,видеоплеер,1.87
34883,th,2.45
34884,18lx,0.0
34885,жидкокристаллический,1.56
34886,480,6.63
34887,mpeg-4,2.2
34888,jpeg,2.49
34889,mp3,3.55
34890,aac,1.91
34891,secure,2.47
34892,512,6.63
34893,мбайт,2.02
34894,movie,3.39
34895,opera,3.44
34896,бета-версия,3.8
34897,ос,4.11
34898,windows,4.35
34899,newsfactor,0.0
34900,антивирусный,2.373333333333333
34901,антивирус,2.05
34902,основывать,3.24
34903,code,2.8
34904,газировать,1.43
34905,eeye,0.0
34906,вирусописатель,0.0
34907,symantec,2.64
34908,фиорентина,2.88
34909,нуну,2.55
34910,гомиш,0.0
34911,кьево,2.71
34912,амарал,0.0
34913,файр,1.98
34914,санкт-паули,2.81
34915,дебютировать,3.57
34916,псв,3.29
34917,ap,3.1299999999999994
34918,столяров,3.03
34919,томми,3.7400000000000007
34920,хаас,1.3
34921,кафельников,2.25
34922,марат,3.65
34923,сафин,2.61
34924,антони,2.74
34925,дюпуи,1.02
34926,рогг,0.0
34927,теннисистка,2.82
34928,клийстер,0.0
34929,теннисист,3.0733333333333337
34930,агасси,2.58
34931,ники,3.84
34932,лауда,2.83
34933,кокпит,1.96
34934,болид,2.7030769230769227
34935,ягуар,3.03
34936,присест,0.0
34937,аспирин,2.9975
34938,свертываемость,2.24
34939,тромбогенный,0.0
34940,рецидив,2.65
34941,байжент,0.0
34942,49-летний,4.18
34943,отрадное,3.0
34944,ножевой,2.22
34945,204,6.63
34946,ао,3.8800000000000003
34947,толмачево,2.44
34948,852,6.63
34949,выкатиться,2.62
34950,баллистический,2.966666666666667
34951,m-11,4.2
34952,hatf,0.0
34953,саргодх,0.0
34954,20-дневный,3.59
34955,проданов,0.6
34956,вахит,1.13
34957,айадамиров,0.0
34958,саламбек,0.0
34959,даудов,1.83
34960,дундаев,0.0
34961,якубов,2.58
34962,миталиев,0.0
34963,майрбек,0.0
34964,адамов,2.58
34965,хасан,3.075
34966,бециев,0.0
34967,обусалах,0.0
34968,тураев,2.06
34969,исса,2.64
34970,дукаев,0.0
34971,асламкадиров,0.0
34972,ставрополь,3.52
34973,этапировать,1.865
34974,44-летний,4.36
34975,неработающий,2.15
34976,кг,4.87
34977,676,6.63
34978,гальяново,0.0
34979,дэшл,0.0
34980,термез,2.1
34981,амударья,2.245
34982,каримов,2.5825
34983,киргизия,3.8974999999999986
34984,бишкек,3.0500000000000003
34985,подрыв,3.1999999999999997
34986,уаз,3.26
34987,бтр,3.56
34988,акушинский,1.96
34989,неустановленный,2.12
34990,обрезок,2.04
34991,тротил,2.66
34992,трипура,0.58
34993,сингичара,0.0
34994,агартала,0.0
34995,сепаратистский,2.04
34996,освободительный,2.9349999999999996
34997,ачхой-мартановский,1.34
34998,104,6.63
34999,грегорио,2.15
35000,фуэнтес,2.51
35001,эрнест,1.87
35002,хемингуэй,1.71
35003,кохимар,0.0
35004,укротитель,1.68
35005,флетчер,2.5199999999999996
35006,ленком,2.44
35007,самгин,1.91
35008,решительность,2.97
35009,17-ый,5.31
35010,певцов,3.45
35011,заинтересованно,2.25
35012,кинокритика,2.55
35013,кинопресса,1.77
35014,арабов,3.65
35015,кочергина,2.19
35016,кинотавр,2.83
35017,рудинштейн,1.09
35018,сельянов,0.0
35019,7-й,4.17
35020,лидия,3.99
35021,вележева,1.26
35022,гуськов,2.7
35023,актерский,2.84
35024,радиоразведка,1.47
35025,переговариваться,1.35
35026,рация,2.89
35027,бабкин,2.8
35028,радиоэфир,2.29
35029,перепоручить,1.06
35030,джохар,2.46
35031,су,4.54
35032,аэроспейс,1.88
35033,хоук,2.68
35034,хун,3.32
35035,киодо,1.36
35036,kyodo,1.54
35037,beating,1.63
35038,blues,2.74
35039,ultrasis,0.0
35040,plc,2.79
35041,priory,0.0
35042,hospital,2.65
35043,gzt.ru,0.0
35044,вещательный,2.25
35045,мнвк,0.0
35046,фазал,0.0
35047,хади,2.7
35048,шинвари,0.0
35049,fazal,0.0
35050,hadi,0.0
35051,shinwari,0.0
35052,неприязненный,2.2
35053,ananova.com,0.0
35054,обстрелять,3.64
35055,завар,0.0
35056,хост,2.83
35057,спецотряд,1.18
35058,выдворять,0.0
35059,финнэйр,2.15
35060,злоумышленник,2.6024999999999996
35061,бильбао,2.88
35062,баск,3.25
35063,эта,1.96
35064,семиэтажный,1.3599999999999999
35065,тенет,1.79
35066,разведслужба,2.03
35067,mignews.com,0.0
35068,бригадный,2.05
35069,йоси,2.4
35070,купервассер,0.0
35071,karina,0.0
35072,доверенный,2.535
35073,хаменеи,2.48
35074,поспособствовать,2.3049999999999997
35075,суэцкий,2.58
35076,переправка,2.06
35077,карин,3.4
35078,эй,4.37
35079,гаарец,0.0
35080,консул,2.82
35081,скличер,0.0
35082,ronald,1.41
35083,schlicher,0.0
35084,госсекретарь,3.3425000000000002
35085,баучер,0.0
35086,richard,2.57
35087,boucher,0.0
35088,невыполнение,2.95
35089,контрразведка,2.74
35090,32-летний,4.63
35091,фуркат,1.69
35092,ибрагимов,2.9
35093,межмуниципальный,1.7
35094,падва,0.825
35095,мосгорсуд,2.8600000000000003
35096,василенко,3.23
35097,видеокассета,2.07
35098,вилор,0.0
35099,струганов,0.0
35100,паша,3.96
35101,цветомузыка,1.82
35102,краз,1.53
35103,сизо,3.84
35104,риа-новости,4.17
35105,фрэнкс,1.686
35106,25-миллионный,2.53
35107,ханабад,0.0
35108,кыргызстан,1.06
35109,аскар,1.9766666666666668
35110,акаев,1.5866666666666667
35111,тоцкий,2.3
35112,выгуливать,2.08
35113,чейни,2.77
35114,брокоу,0.0
35115,тележурналист,1.4966666666666668
35116,кэтти,2.26
35117,курик,1.85
35118,ситуационный,1.71
35119,душанбе,3.47
35120,эмомали,2.73
35121,рахмонов,1.17
35122,шараа,0.0
35123,общеарабский,0.0
35124,бейрут,2.99
35125,кувейт,2.91
35126,сабах,2.02
35127,декада,2.61
35128,постталибский,0.0
35129,алхан-юрт,1.43
35130,ширвани,1.97
35131,ясаев,0.0
35132,населенный,3.1300000000000003
35133,досмотр,1.65
35134,тоф,2.9
35135,куроедов,1.62
35136,дыгало,1.74
35137,проломить,2.37
35138,лекарева,1.2
35139,298,6.63
35140,юшенков,0.0
35141,молтенской,0.0
35142,молниеносность,0.0
35143,многоплановость,0.0
35144,42-летний,4.413333333333333
35145,вертолетный,1.99
35146,вич,3.97
35147,182,6.63
35148,марокканец,2.14
35149,цианид,2.46
35150,водоснабжение,3.5159999999999996
35151,ansa,0.0
35152,бакинский,2.71
35153,расформировывать,0.0
35154,isi,1.69
35155,абрам,2.8
35156,беляков,2.96
35157,арестант,2.7875
35158,волховский,2.5033333333333334
35159,волхов,2.58
35160,андрианов,2.8
35161,моонрзс,0.0
35162,бейкер,3.0
35163,рио-де-оро,2.63
35164,марокко,3.81
35165,национально-освободительный,2.03
35166,полисарио,1.21
